"pokemon_species_id","identifier","ja_hrkt","ja_roma","ko","zh_hant","fr","de","es","it","en","ja","zh_hans"
"127","pinsir","くわがたポケモン",,"뿔집게포켓몬","鍬形蟲寶可夢","Pokémon Scarabée","Kneifkäfer-Pokémon","Pokémon Escarabajo","Pokémon Cervolante","Stag Beetle Pokémon","くわがたポケモン","锹形虫宝可梦"
"128","tauros","あばれうしポケモン",,"성난소포켓몬","暴牛寶可夢","Pokémon Buffle","Wildbullen-Pokémon","Pokémon Toro Bravo","Pokémon Torobrado","Wild Bull Pokémon","あばれうしポケモン","暴牛宝可梦"
"129","magikarp","さかなポケモン",,"물고기포켓몬","魚寶可夢","Pokémon Poisson","Fisch-Pokémon","Pokémon Pez","Pokémon Pesce","Fish Pokémon","さかなポケモン","鱼宝可梦"
"130","gyarados","きょうあくポケモン",,"흉악포켓몬","凶惡寶可夢","Pokémon Terrifiant","Grausam-Pokémon","Pokémon Atrocidad","Pokémon Atroce","Atrocious Pokémon","きょうあくポケモン","凶恶宝可梦"
"131","lapras","のりものポケモン",,"탈것포켓몬","乘載寶可夢","Pokémon Transport","Transport-Pokémon","Pokémon Transporte","Pokémon Trasporto","Transport Pokémon","のりものポケモン","乘载宝可梦"
"132","ditto","へんしんポケモン",,"변신포켓몬","變身寶可夢","Pokémon Morphing","Transform-Pokémon","Pokémon Transformación","Pokémon Mutante","Transform Pokémon","へんしんポケモン","变身宝可梦"
"133","eevee","しんかポケモン",,"진화포켓몬","進化寶可夢","Pokémon Évolutif","Evolutions-Pokémon","Pokémon Evolución","Pokémon Evoluzione","Evolution Pokémon","しんかポケモン","进化宝可梦"
"134","vaporeon","あわはきポケモン",,"거품뿜기포켓몬","吐泡寶可夢","Pokémon Bulleur","Blubbblasen-Pokémon","Pokémon Burbuja","Pokémon Bollajet","Bubble Jet Pokémon","あわはきポケモン","吐泡宝可梦"
"135","jolteon","かみなりポケモン",,"번개포켓몬","雷寶可夢","Pokémon Orage","Blitz-Pokémon","Pokémon Relámpago","Pokémon Luminoso","Lightning Pokémon","かみなりポケモン","雷宝可梦"
"136","flareon","ほのおポケモン",,"불꽃포켓몬","火寶可夢","Pokémon Flamme","Feuer-Pokémon","Pokémon Llama","Pokémon Fiamma","Flame Pokémon","ほのおポケモン","火宝可梦"
"137","porygon","バーチャルポケモン",,"가상포켓몬","虛擬寶可夢","Pokémon Virtuel","Virtuell-Pokémon","Pokémon Virtual","Pokémon Virtuale","Virtual Pokémon","バーチャルポケモン","虚拟宝可梦"
"138","omanyte","うずまきポケモン",,"소용돌이포켓몬","漩渦寶可夢","Pokémon Spirale","Spiralen-Pokémon","Pokémon Espiral","Pokémon Spirale","Spiral Pokémon","うずまきポケモン","漩涡宝可梦"
"139","omastar","うずまきポケモン",,"소용돌이포켓몬","漩渦寶可夢","Pokémon Spirale","Spiralen-Pokémon","Pokémon Espiral","Pokémon Spirale","Spiral Pokémon","うずまきポケモン","漩涡宝可梦"
"140","kabuto","こうらポケモン",,"껍질포켓몬","甲殼寶可夢","Pokémon Carapace","Schaltier-Pokémon","Pokémon Armazón","Pokémon Crostaceo","Shellfish Pokémon","こうらポケモン","甲壳宝可梦"
"141","kabutops","こうらポケモン",,"껍질포켓몬","甲殼寶可夢","Pokémon Carapace","Schaltier-Pokémon","Pokémon Armazón","Pokémon Crostaceo","Shellfish Pokémon","こうらポケモン","甲壳宝可梦"
"142","aerodactyl","かせきポケモン",,"화석포켓몬","化石寶可夢","Pokémon Fossile","Fossil-Pokémon","Pokémon Fósil","Pokémon Fossile","Fossil Pokémon","かせきポケモン","化石宝可梦"
"143","snorlax","いねむりポケモン",,"졸음포켓몬","瞌睡寶可夢","Pokémon Pionceur","Tagträumer-Pokémon","Pokémon Dormir","Pokémon Sonno","Sleeping Pokémon","いねむりポケモン","瞌睡宝可梦"
"144","articuno","れいとうポケモン",,"냉동포켓몬","冰凍寶可夢","Pokémon Glaciaire","Eis-Pokémon","Pokémon Congelar","Pokémon Gelo","Freeze Pokémon","れいとうポケモン","冰冻宝可梦"
"145","zapdos","でんげきポケモン",,"전기포켓몬","電擊寶可夢","Pokémon Électrique","Elektro-Pokémon","Pokémon Eléctrico","Pokémon Elettrico","Electric Pokémon","でんげきポケモン","电击宝可梦"
"146","moltres","かえんポケモン",,"화염포켓몬","火焰寶可夢","Pokémon Flamme","Flammen-Pokémon","Pokémon Llama","Pokémon Fiamma","Flame Pokémon","かえんポケモン","火焰宝可梦"
"147","dratini","ドラゴンポケモン",,"드래곤포켓몬","龍寶可夢","Pokémon Dragon","Drachen-Pokémon","Pokémon Dragón","Pokémon Drago","Dragon Pokémon","ドラゴンポケモン","龙宝可梦"
"148","dragonair","ドラゴンポケモン",,"드래곤포켓몬","龍寶可夢","Pokémon Dragon","Drachen-Pokémon","Pokémon Dragón","Pokémon Drago","Dragon Pokémon","ドラゴンポケモン","龙宝可梦"
"149","dragonite","ドラゴンポケモン",,"드래곤포켓몬","龍寶可夢","Pokémon Dragon","Drachen-Pokémon","Pokémon Dragón","Pokémon Drago","Dragon Pokémon","ドラゴンポケモン","龙宝可梦"
"150","mewtwo","いでんしポケモン",,"유전포켓몬","基因寶可夢","Pokémon Génétique","Genmutanten-Pokémon","Pokémon Genético","Pokémon Genetico","Genetic Pokémon","いでんしポケモン","基因宝可梦"
"151","mew","しんしゅポケモン",,"신종포켓몬","新種寶可夢","Pokémon Nouveau","Neue Art-Pokémon","Pokémon Nueva Especie","Pokémon Novaspecie","New Species Pokémon","しんしゅポケモン","新种宝可梦"
"152","chikorita","はっぱポケモン",,"잎사귀포켓몬","葉子寶可夢","Pokémon Feuille","Laub","Pokémon Hoja","Pokémon Foglia","Leaf Pokémon","はっぱポケモン","叶子宝可梦"
"153","bayleef","はっぱポケモン",,"잎사귀포켓몬","葉子寶可夢","Pokémon Feuille","Laub","Pokémon Hoja","Pokémon Foglia","Leaf Pokémon","はっぱポケモン","叶子宝可梦"
"154","meganium","ハーブポケモン",,"허브포켓몬","芳草寶可夢","Pokémon Herbe","Kräuter","Pokémon Hierba","Pokémon Erbe","Herb Pokémon","ハーブポケモン","芳草宝可梦"
"155","cyndaquil","ひねずみポケモン",,"불쥐포켓몬","火鼠寶可夢","Pokémon Souris Feu","Feuermaus","Pokémon Ratón Fuego","Pokémon Fuocotopo","Fire Mouse Pokémon","ひねずみポケモン","火鼠宝可梦"
"156","quilava","かざんポケモン",,"화산포켓몬","火山寶可夢","Pokémon Volcan","Vulkan","Pokémon Volcán","Pokémon Vulcano","Volcano Pokémon","かざんポケモン","火山宝可梦"
"157","typhlosion","かざんポケモン",,"화산포켓몬","火山寶可夢","Pokémon Volcan","Vulkan","Pokémon Volcán","Pokémon Vulcano","Volcano Pokémon","かざんポケモン","火山宝可梦"
"158","totodile","おおあごポケモン",,"큰턱포켓몬","大顎寶可夢","Pokémon Mâchoire","Großmaul","Pokémon Fauces","Pokémon Mascellone","Big Jaw Pokémon","おおあごポケモン","大颚宝可梦"
"159","croconaw","おおあごポケモン",,"큰턱포켓몬","大顎寶可夢","Pokémon Mâchoire","Großmaul","Pokémon Fauces","Pokémon Mascellone","Big Jaw Pokémon","おおあごポケモン","大颚宝可梦"
"160","feraligatr","おおあごポケモン",,"큰턱포켓몬","大顎寶可夢","Pokémon Mâchoire","Großmaul","Pokémon Fauces","Pokémon Mascellone","Big Jaw Pokémon","おおあごポケモン","大颚宝可梦"
"161","sentret","みはりポケモン",,"망보기포켓몬","放哨寶可夢","Pokémon Espion","Späher","Pokémon Explorador","Pokémon Esplorante","Scout Pokémon","みはりポケモン","放哨宝可梦"
"162","furret","どうながポケモン",,"긴몸통포켓몬","長軀幹寶可夢","Pokémon Allongé","Langleib","Pokémon Alargado","Pokémon Lungocorpo","Long Body Pokémon","どうながポケモン","长躯干宝可梦"
"163","hoothoot","ふくろうポケモン",,"부엉이포켓몬","貓頭鷹寶可夢","Pokémon Hibou","Eulen-Pokémon","Pokémon Búho","Pokémon Gufo","Owl Pokémon","ふくろうポケモン","猫头鹰宝可梦"
"164","noctowl","ふくろうポケモン",,"부엉이포켓몬","貓頭鷹寶可夢","Pokémon Hibou","Eulen-Pokémon","Pokémon Búho","Pokémon Gufo","Owl Pokémon","ふくろうポケモン","猫头鹰宝可梦"
"165","ledyba","いつつぼしポケモン",,"별다섯포켓몬","五星寶可夢","Pokémon 5 Étoiles","Fünf-Punkt","Pokémon 5 Estrellas","Pokémon Pentastra","Five Star Pokémon","いつつぼしポケモン","五星宝可梦"
"166","ledian","いつつぼしポケモン",,"별다섯포켓몬","五星寶可夢","Pokémon 5 Étoiles","Fünf-Punkt","Pokémon 5 Estrellas","Pokémon Pentastra","Five Star Pokémon","いつつぼしポケモン","五星宝可梦"
"167","spinarak","いとはきポケモン",,"실뿜기포켓몬","吐絲寶可夢","Pokémon Crache Fil","Fadenwurf","Pokémon Escupesoga","Pokémon Tela","String Spit Pokémon","いとはきポケモン","吐丝宝可梦"
"168","ariados","あしながポケモン",,"롱다리포켓몬","長腿寶可夢","Pokémon Long-Patte","Langbein","Pokémon Pata Larga","Pokémon Lungazampa","Long Leg Pokémon","あしながポケモン","长腿宝可梦"
"169","crobat","こうもりポケモン",,"박쥐포켓몬","蝙蝠寶可夢","Pokémon Chovsouris","Fledermaus-Pokémon","Pokémon Murciélago","Pokémon Pipistrello","Bat Pokémon","こうもりポケモン","蝙蝠宝可梦"
"170","chinchou","あんこうポケモン",,"아귀포켓몬","琵琶魚寶可夢","Pokémon Poisson","Angler-Pokémon","Pokémon Rape","Pokémon Pescatore","Angler Pokémon","あんこうポケモン","琵琶鱼宝可梦"
"171","lanturn","ライトポケモン",,"라이트포켓몬","燈寶可夢","Pokémon Lumière","Leuchten-Pokémon","Pokémon Luz","Pokémon Luce","Light Pokémon","ライトポケモン","灯宝可梦"
"172","pichu","こねずみポケモン",,"아기쥐포켓몬","小鼠寶可夢","Pokémon Minisouris","Babymaus-Pokémon","Pokémon Ratoncito","Pokémon Topino","Tiny Mouse Pokémon","こねずみポケモン","小鼠宝可梦"
"173","cleffa","ほしがたポケモン",,"별포켓몬","星形寶可夢","Pokémon Étoile","Sternform-Pokémon","Pokémon Estrella","Pokémon Stella","Star Shape Pokémon","ほしがたポケモン","星形宝可梦"
"174","igglybuff","ふうせんポケモン",,"풍선포켓몬","氣球寶可夢","Pokémon Bouboule","Ballon-Pokémon","Pokémon Globo","Pokémon Pallone","Balloon Pokémon","ふうせんポケモン","气球宝可梦"
"175","togepi","はりたまポケモン",,"바늘알포켓몬","針球寶可夢","Pokémon Balle Pic","Zackenball-Pokémon","Pokémon Bolaclavos","Pokémon Pallapunte","Spike Ball Pokémon","はりたまポケモン","针球宝可梦"
"176","togetic","しあわせポケモン",,"행복포켓몬","幸福寶可夢","Pokémon Bonheur","Freuden-Pokémon","Pokémon Felicidad","Pokémon Felicità","Happiness Pokémon","しあわせポケモン","幸福宝可梦"
"177","natu","ことりポケモン",,"아기새포켓몬","小鳥寶可夢","Pokémon Minoiseau","Kleinvogel-Pokémon","Pokémon Pajarito","Pokémon Uccellino","Tiny Bird Pokémon","ことりポケモン","小鸟宝可梦"
"178","xatu","せいれいポケモン",,"정령포켓몬","神秘寶可夢","Pokémon Mystique","Mystik-Pokémon","Pokémon Místico","Pokémon Magico","Mystic Pokémon","せいれいポケモン","神秘宝可梦"
"179","mareep","わたげポケモン",,"솜털포켓몬","綿毛寶可夢","Pokémon Laine","Wolle","Pokémon Lana","Pokémon Lana","Wool Pokémon","わたげポケモン","绵毛宝可梦"
"180","flaaffy","わたげポケモン",,"솜털포켓몬","綿毛寶可夢","Pokémon Laine","Wolle","Pokémon Lana","Pokémon Lana","Wool Pokémon","わたげポケモン","绵毛宝可梦"
"181","ampharos","ライトポケモン",,"라이트포켓몬","燈寶可夢","Pokémon Lumière","Leuchte","Pokémon Luz","Pokémon Luce","Light Pokémon","ライトポケモン","灯宝可梦"
"182","bellossom","フラワーポケモン",,"꽃포켓몬","花寶可夢","Pokémon Fleur","Blumen-Pokémon","Pokémon Flor","Pokémon Fiore","Flower Pokémon","フラワーポケモン","花宝可梦"
"183","marill","みずねずみポケモン",,"물쥐포켓몬","水鼠寶可夢","Pokémon Aquasouris","Aquamaus-Pokémon","Pokémon Ratón Agua","Pokémon Acquatopo","Aqua Mouse Pokémon","みずねずみポケモン","水鼠宝可梦"
"184","azumarill","みずうさぎポケモン",,"물토끼포켓몬","水兔寶可夢","Pokémon Aqualapin","Aquahasen-Pokémon","Pokémon Conejo Agua","Pokémon Acquniglio","Aqua Rabbit Pokémon","みずうさぎポケモン","水兔宝可梦"
"185","sudowoodo","まねポケモン",,"흉내포켓몬","模仿寶可夢","Pokémon Imitation","Imitations-Pokémon","Pokémon Imitación","Pokémon Imitazione","Imitation Pokémon","まねポケモン","模仿宝可梦"
"186","politoed","かえるポケモン",,"개구리포켓몬","蛙寶可夢","Pokémon Grenouille","Frosch-Pokémon","Pokémon Rana","Pokémon Rana","Frog Pokémon","かえるポケモン","蛙宝可梦"
"187","hoppip","わたくさポケモン",,"솜풀포켓몬","棉草寶可夢","Pokémon Pissenlit","Löwenzahn","Pokémon Algadón","Pokémon Gramigna","Cottonweed Pokémon","わたくさポケモン","棉草宝可梦"
"188","skiploom","わたくさポケモン",,"솜풀포켓몬","棉草寶可夢","Pokémon Pissenlit","Löwenzahn","Pokémon Algadón","Pokémon Gramigna","Cottonweed Pokémon","わたくさポケモン","棉草宝可梦"
"189","jumpluff","わたくさポケモン",,"솜풀포켓몬","棉草寶可夢","Pokémon Pissenlit","Löwenzahn","Pokémon Algadón","Pokémon Gramigna","Cottonweed Pokémon","わたくさポケモン","棉草宝可梦"
"190","aipom","おながポケモン",,"긴꼬리포켓몬","長尾寶可夢","Pokémon Longqueue","Langschweif","Pokémon Cola Larga","Pokémon Lungacoda","Long Tail Pokémon","おながポケモン","长尾宝可梦"
"191","sunkern","たねポケモン",,"씨앗포켓몬","種子寶可夢","Pokémon Graine","Samen","Pokémon Semilla","Pokémon Seme","Seed Pokémon","たねポケモン","种子宝可梦"
"192","sunflora","たいようポケモン",,"태양포켓몬","太陽寶可夢","Pokémon Soleil","Sonne","Pokémon Sol","Pokémon Sole","Sun Pokémon","たいようポケモン","太阳宝可梦"
"193","yanma","うすばねポケモン",,"얇은날개포켓몬","薄翼寶可夢","Pokémon Translaile","Libelle","Pokémon Ala Clara","Pokémon Alachiara","Clear Wing Pokémon","うすばねポケモン","薄翼宝可梦"
"194","wooper","みずうおポケモン",,"수어포켓몬","水魚寶可夢","Pokémon Poisson","Fisch-Pokémon","Pokémon Pez Agua","Pokémon Acquapesce","Water Fish Pokémon","みずうおポケモン","水鱼宝可梦"
"195","quagsire","みずうおポケモン",,"수어포켓몬","水魚寶可夢","Pokémon Poisson","Fisch-Pokémon","Pokémon Pez Agua","Pokémon Acquapesce","Water Fish Pokémon","みずうおポケモン","水鱼宝可梦"
"196","espeon","たいようポケモン",,"태양포켓몬","太陽寶可夢","Pokémon Soleil","Sonnen-Pokémon","Pokémon Sol","Pokémon Sole","Sun Pokémon","たいようポケモン","太阳宝可梦"
"197","umbreon","げっこうポケモン",,"달빛포켓몬","月光寶可夢","Pokémon Lune","Mondschein-Pokémon","Pokémon Luz Lunar","Pokémon Lucelunare","Moonlight Pokémon","げっこうポケモン","月光宝可梦"
"198","murkrow","くらやみポケモン",,"어둠포켓몬","黑暗寶可夢","Pokémon Obscurité","Finsternis","Pokémon Oscuridad","Pokémon Oscurità","Darkness Pokémon","くらやみポケモン","黑暗宝可梦"
"199","slowking","おうじゃポケモン",,"임금포켓몬","王者寶可夢","Pokémon Royal","Monarchen-Pokémon","Pokémon Regio","Pokémon Reale","Royal Pokémon","おうじゃポケモン","王者宝可梦"
"200","misdreavus","よなきポケモン",,"야명포켓몬","夜啼寶可夢","Pokémon Strident","Kreischer","Pokémon Chirrido","Pokémon Strido","Screech Pokémon","よなきポケモン","夜啼宝可梦"
"201","unown","シンボルポケモン",,"심볼포켓몬","象徵寶可夢","Pokémon Symbolique","Symbol","Pokémon Símbolo","Pokémon Simbolo","Symbol Pokémon","シンボルポケモン","象征宝可梦"
"202","wobbuffet","がまんポケモン",,"참기포켓몬","忍耐寶可夢","Pokémon Patient","Gedulds-Pokémon","Pokémon Paciente","Pokémon Pazienza","Patient Pokémon","がまんポケモン","忍耐宝可梦"
"203","girafarig","くびながポケモン",,"긴목포켓몬","長頸寶可夢","Pokémon Long-Cou","Langhals","Pokémon Gran Cuello","Pokémon Lungocollo","Long Neck Pokémon","くびながポケモン","长颈宝可梦"
"204","pineco","みのむしポケモン",,"도롱이벌레포켓몬","蓑衣蟲寶可夢","Pokémon Ver Caché","Beutelwurm","Pokémon Larva","Pokémon Larva","Bagworm Pokémon","みのむしポケモン","蓑衣虫宝可梦"
"205","forretress","みのむしポケモン",,"도롱이벌레포켓몬","蓑衣蟲寶可夢","Pokémon Ver Caché","Beutelwurm","Pokémon Larva","Pokémon Larva","Bagworm Pokémon","みのむしポケモン","蓑衣虫宝可梦"
"206","dunsparce","つちへびポケモン",,"땅뱀포켓몬","地蛇寶可夢","Pokémon Serpent","Schlangen-Pokémon","Pokémon Serpiente Tierra","Pokémon Terraserpe","Land Snake Pokémon","つちへびポケモン","地蛇宝可梦"
"207","gligar","とびさそりポケモン",,"날전갈포켓몬","飛蠍寶可夢","Pokémon Scorpivol","Flugskorpi","Pokémon Escorpiala","Pokémon Aliscorpio","Fly Scorpion Pokémon","とびさそりポケモン","飞蝎宝可梦"
