"pokemon_species_id","identifier","ja_hrkt","ja_roma","ko","zh_hant","fr","de","es","it","en","ja","zh_hans"
"738","vikavolt","クワガノン","Kuwagannon","투구뿌논","鍬農炮蟲","Lucanon","Donarion","Vikavolt","Vikavolt","Vikavolt","クワガノン","锹农炮虫"
"739","crabrawler","マケンカニ","Makenkani","오기지게","好勝蟹","Crabagarre","Krabbox","Crabrawler","Crabrawler","Crabrawler","マケンカニ","好胜蟹"
"740","crabominable","ケケンカニ","Kekenkani","모단단게","好勝毛蟹","Crabominable","Krawell","Crabominable","Crabominable","Crabominable","ケケンカニ","好胜毛蟹"
"741","oricorio","オドリドリ","Odoridori","춤추새","花舞鳥","Plumeline","Choreogel","Oricorio","Oricorio","Oricorio","オドリドリ","花舞鸟"
"742","cutiefly","アブリー","Abuly","에블리","萌虻","Bombydou","Wommel","Cutiefly","Cutiefly","Cutiefly","アブリー","萌虻"
"743","ribombee","アブリボン","Aburibbon","에리본","蝶結萌虻","Rubombelle","Bandelby","Ribombee","Ribombee","Ribombee","アブリボン","蝶结萌虻"
"744","rockruff","イワンコ","Iwanko","암멍이","岩狗狗","Rocabot","Wuffels","Rockruff","Rockruff","Rockruff","イワンコ","岩狗狗"
"745","lycanroc","ルガルガン","Lugarugan","루가루암","鬃岩狼人","Lougaroc","Wolwerock","Lycanroc","Lycanroc","Lycanroc","ルガルガン","鬃岩狼人"
"746","wishiwashi","ヨワシ","Yowashi","약어리","弱丁魚","Froussardine","Lusardin","Wishiwashi","Wishiwashi","Wishiwashi","ヨワシ","弱丁鱼"
"747","mareanie","ヒドイデ","Hidoide","시마사리","好壞星","Vorastérie","Garstella","Mareanie","Mareanie","Mareanie","ヒドイデ","好坏星"
"748","toxapex","ドヒドイデ","Dohidoide","더시마사리","超壞星","Prédastérie","Aggrostella","Toxapex","Toxapex","Toxapex","ドヒドイデ","超坏星"
"749","mudbray","ドロバンコ","Dorobanko","머드나기","泥驢仔","Tiboudet","Pampuli","Mudbray","Mudbray","Mudbray","ドロバンコ","泥驴仔"
"750","mudsdale","バンバドロ","Banbadoro","만마드","重泥挽馬","Bourrinos","Pampross","Mudsdale","Mudsdale","Mudsdale","バンバドロ","重泥挽马"
"751","dewpider","シズクモ","Shizukumo","물거미","滴蛛","Araqua","Araqua","Dewpider","Dewpider","Dewpider","シズクモ","滴蛛"
"752","araquanid","オニシズクモ","Onishizukumo","깨비물거미","滴蛛霸","Tarenbulle","Aranestro","Araquanid","Araquanid","Araquanid","オニシズクモ","滴蛛霸"
"753","fomantis","カリキリ","Karikiri","짜랑랑","偽螳草","Mimantis","Imantis","Fomantis","Fomantis","Fomantis","カリキリ","伪螳草"
"754","lurantis","ラランテス","Lalantes","라란티스","蘭螳花","Floramantis","Mantidea","Lurantis","Lurantis","Lurantis","ラランテス","兰螳花"
"755","morelull","ネマシュ","Nemasyu","자마슈","睡睡菇","Spododo","Bubungus","Morelull","Morelull","Morelull","ネマシュ","睡睡菇"
"756","shiinotic","マシェード","Mashade","마셰이드","燈罩夜菇","Lampignon","Lamellux","Shiinotic","Shiinotic","Shiinotic","マシェード","灯罩夜菇"
"757","salandit","ヤトウモリ","Yatoumori","야도뇽","夜盜火蜥","Tritox","Molunk","Salandit","Salandit","Salandit","ヤトウモリ","夜盗火蜥"
"758","salazzle","エンニュート","Ennewt","염뉴트","焰后蜥","Malamandre","Amfira","Salazzle","Salazzle","Salazzle","エンニュート","焰后蜥"
"759","stufful","ヌイコグマ","Nuikoguma","포곰곰","童偶熊","Nounourson","Velursi","Stufful","Stufful","Stufful","ヌイコグマ","童偶熊"
"760","bewear","キテルグマ","Kiteruguma","이븐곰","穿著熊","Chelours","Kosturso","Bewear","Bewear","Bewear","キテルグマ","穿着熊"
"761","bounsweet","アマカジ","Amakaji","달콤아","甜竹竹","Croquine","Frubberl","Bounsweet","Bounsweet","Bounsweet","アマカジ","甜竹竹"
"762","steenee","アママイコ","Amamaiko","달무리나","甜舞妮","Candine","Frubaila","Steenee","Steenee","Steenee","アママイコ","甜舞妮"
"763","tsareena","アマージョ","Amajo","달코퀸","甜冷美后","Sucreine","Fruyal","Tsareena","Tsareena","Tsareena","アマージョ","甜冷美后"
"764","comfey","キュワワー","Cuwawa","큐아링","花療環環","Guérilande","Curelei","Comfey","Comfey","Comfey","キュワワー","花疗环环"
"765","oranguru","ヤレユータン","Yareyuutan","하랑우탄","智揮猩","Gouroutan","Kommandutan","Oranguru","Oranguru","Oranguru","ヤレユータン","智挥猩"
"766","passimian","ナゲツケサル","Nagetukesaru","내던숭이","投擲猴","Quartermac","Quartermak","Passimian","Passimian","Passimian","ナゲツケサル","投掷猴"
"767","wimpod","コソクムシ","Kosokumushi","꼬시레","膽小蟲","Sovkipou","Reißlaus","Wimpod","Wimpod","Wimpod","コソクムシ","胆小虫"
"768","golisopod","グソクムシャ","Gusokumusha","갑주무사","具甲武者","Sarmuraï","Tectass","Golisopod","Golisopod","Golisopod","グソクムシャ","具甲武者"
"769","sandygast","スナバァ","Sunaba","모래꿍","沙丘娃","Bacabouh","Sankabuh","Sandygast","Sandygast","Sandygast","スナバァ","沙丘娃"
"770","palossand","シロデスナ","Sirodethna","모래성이당","噬沙堡爺","Trépassable","Colossand","Palossand","Palossand","Palossand","シロデスナ","噬沙堡爷"
"771","pyukumuku","ナマコブシ","Namakobushi","해무기","拳海參","Concombaffe","Gufa","Pyukumuku","Pyukumuku","Pyukumuku","ナマコブシ","拳海参"
"772","type-null","タイプ：ヌル","Null","타입:널","屬性：空","Type:0","Typ:Null","Código Cero","Tipo Zero","Type: Null","タイプ：ヌル","属性：空"
"773","silvally","シルヴァディ","Silvady","실버디","銀伴戰獸","Silvallié","Amigento","Silvally","Silvally","Silvally","シルヴァディ","银伴战兽"
"774","minior","メテノ","Meteno","메테노","小隕星","Météno","Meteno","Minior","Minior","Minior","メテノ","小陨星"
"775","komala","ネッコアラ","Nekkoara","자말라","樹枕尾熊","Dodoala","Koalelu","Komala","Komala","Komala","ネッコアラ","树枕尾熊"
"776","turtonator","バクガメス","Bakugames","폭거북스","爆焰龜獸","Boumata","Tortunator","Turtonator","Turtonator","Turtonator","バクガメス","爆焰龟兽"
"777","togedemaru","トゲデマル","Togedemaru","토게데마루","托戈德瑪爾","Togedemaru","Togedemaru","Togedemaru","Togedemaru","Togedemaru","トゲデマル","托戈德玛尔"
"778","mimikyu","ミミッキュ","Mimikkyu","따라큐","謎擬Ｑ","Mimiqui","Mimigma","Mimikyu","Mimikyu","Mimikyu","ミミッキュ","谜拟丘"
"779","bruxish","ハギギシリ","Hagigishiri","치갈기","磨牙彩皮魚","Denticrisse","Knirfish","Bruxish","Bruxish","Bruxish","ハギギシリ","磨牙彩皮鱼"
"780","drampa","ジジーロン","Jijilong","할비롱","老翁龍","Draïeul","Sen-Long","Drampa","Drampa","Drampa","ジジーロン","老翁龙"
"781","dhelmise","ダダリン","Dadarin","타타륜","破破舵輪","Sinistrail","Moruda","Dhelmise","Dhelmise","Dhelmise","ダダリン","破破舵轮"
"782","jangmo-o","ジャラコ","Jyarako","짜랑꼬","心鱗寶","Bébécaille","Miniras","Jangmo-o","Jangmo-o","Jangmo-o","ジャラコ","心鳞宝"
"783","hakamo-o","ジャランゴ","Jyarango","짜랑고우","鱗甲龍","Écaïd","Mediras","Hakamo-o","Hakamo-o","Hakamo-o","ジャランゴ","鳞甲龙"
"784","kommo-o","ジャラランガ","Jyararanga","짜랑고우거","杖尾鱗甲龍","Ékaïser","Grandiras","Kommo-o","Kommo-o","Kommo-o","ジャラランガ","杖尾鳞甲龙"
"785","tapu-koko","カプ・コケコ","Kokeko","카푸꼬꼬꼭","卡璞・鳴鳴","Tokorico","Kapu-Riki","Tapu Koko","Tapu Koko","Tapu Koko","カプ・コケコ","卡璞・鸣鸣"
"786","tapu-lele","カプ・テテフ","Tetefu","카푸나비나","卡璞・蝶蝶","Tokopiyon","Kapu-Fala","Tapu Lele","Tapu Lele","Tapu Lele","カプ・テテフ","卡璞・蝶蝶"
"787","tapu-bulu","カプ・ブルル","Bulul","카푸브루루","卡璞・哞哞","Tokotoro","Kapu-Toro","Tapu Bulu","Tapu Bulu","Tapu Bulu","カプ・ブルル","卡璞・哞哞"
"788","tapu-fini","カプ・レヒレ","Rehire","카푸느지느","卡璞・鰭鰭","Tokopisco","Kapu-Kime","Tapu Fini","Tapu Fini","Tapu Fini","カプ・レヒレ","卡璞・鳍鳍"
"789","cosmog","コスモッグ","Cosmog","코스모그","科斯莫古","Cosmog","Cosmog","Cosmog","Cosmog","Cosmog","コスモッグ","科斯莫古"
"790","cosmoem","コスモウム","Cosmovum","코스모움","科斯莫姆","Cosmovum","Cosmovum","Cosmoem","Cosmoem","Cosmoem","コスモウム","科斯莫姆"
"791","solgaleo","ソルガレオ","Solgaleo","솔가레오","索爾迦雷歐","Solgaleo","Solgaleo","Solgaleo","Solgaleo","Solgaleo","ソルガレオ","索尔迦雷欧"
"792","lunala","ルナアーラ","Lunala","루나아라","露奈雅拉","Lunala","Lunala","Lunala","Lunala","Lunala","ルナアーラ","露奈雅拉"
"793","nihilego","ウツロイド","Uturoid","텅비드","虛吾伊德","Zéroïd","Anego","Nihilego","Nihilego","Nihilego","ウツロイド","虚吾伊德"
"794","buzzwole","マッシブーン","Massivoon","매시붕","爆肌蚊","Mouscoto","Masskito","Buzzwole","Buzzwole","Buzzwole","マッシブーン","爆肌蚊"
"795","pheromosa","フェローチェ","Pheroache","페로코체","費洛美螂","Cancrelove","Schabelle","Pheromosa","Pheromosa","Pheromosa","フェローチェ","费洛美螂"
"796","xurkitree","デンジュモク","Denjyumoku","전수목","電束木","Câblifère","Voltriant","Xurkitree","Xurkitree","Xurkitree","デンジュモク","电束木"
"797","celesteela","テッカグヤ","Tekkaguya","철화구야","鐵火輝夜","Bamboiselle","Kaguron","Celesteela","Celesteela","Celesteela","テッカグヤ","铁火辉夜"
"798","kartana","カミツルギ","Kamiturugi","종이신도","紙御劍","Katagami","Katagami","Kartana","Kartana","Kartana","カミツルギ","纸御剑"
"799","guzzlord","アクジキング","Akuziking","악식킹","惡食大王","Engloutyran","Schlingking","Guzzlord","Guzzlord","Guzzlord","アクジキング","恶食大王"
"800","necrozma","ネクロズマ","Necrozma","네크로즈마","奈克洛茲瑪","Necrozma","Necrozma","Necrozma","Necrozma","Necrozma","ネクロズマ","奈克洛兹玛"
"801","magearna","マギアナ","Magearna","마기아나","瑪機雅娜","Magearna","Magearna","Magearna","Magearna","Magearna","マギアナ","玛机雅娜"
"802","marshadow","マーシャドー","Marshadow","마샤도","瑪夏多","Marshadow","Marshadow","Marshadow","Marshadow","Marshadow","マーシャドー","玛夏多"
"803","poipole","ベベノム","Bevenom","베베놈","毒貝比","Vémini","Venicro","Poipole","Poipole","Poipole","ベベノム","毒贝比"
"804","naganadel","アーゴヨン","Agoyon","아고용","四顎針龍","Mandrillon","Agoyon","Naganadel","Naganadel","Naganadel","アーゴヨン","四颚针龙"
"805","stakataka","ツンデツンデ","Tundetunde","차곡차곡","壘磊石","Ama-Ama","Muramura","Stakataka","Stakataka","Stakataka","ツンデツンデ","垒磊石"
"806","blacephalon","ズガドーン","Zugadoon","두파팡","砰頭小丑","Pierroteknik","Kopplosio","Blacephalon","Blacephalon","Blacephalon","ズガドーン","砰头小丑"
"807","zeraora","ゼラオラ","Zeraora","제라오라","捷拉奧拉","Zeraora","Zeraora","Zeraora","Zeraora","Zeraora","ゼラオラ","捷拉奥拉"
"808","meltan","メルタン","Meltan","멜탄","美錄坦","Meltan","Meltan","Meltan","Meltan","Meltan","メルタン","美录坦"
"809","melmetal","メルメタル","Melmetal","멜메탈","美錄梅塔","Melmetal","Melmetal","Melmetal","Melmetal","Melmetal","メルメタル","美录梅塔"
"810","grookey","サルノリ","Sarunori","흥나숭","敲音猴","Ouistempo","Chimpep","Grookey","Grookey","Grookey","サルノリ","敲音猴"
"811","thwackey","バチンキー","Bachinkey","채키몽","啪咚猴","Badabouin","Chimstix","Thwackey","Thwackey","Thwackey","バチンキー","啪咚猴"
"812","rillaboom","ゴリランダー","Gorirander","고릴타","轟擂金剛猩","Gorythmic","Gortrom","Rillaboom","Rillaboom","Rillaboom","ゴリランダー","轰擂金刚猩"
"813","scorbunny","ヒバニー","Hibanny","염버니","炎兔兒","Flambino","Hopplo","Scorbunny","Scorbunny","Scorbunny","ヒバニー","炎兔儿"
"814","raboot","ラビフット","Rabbifuto","래비풋","騰蹴小將","Lapyro","Kickerlo","Raboot","Raboot","Raboot","ラビフット","腾蹴小将"
"815","cinderace","エースバーン","Aceburn","에이스번","閃焰王牌","Pyrobut","Liberlo","Cinderace","Cinderace","Cinderace","エースバーン","闪焰王牌"
"816","sobble","メッソン","Messon","울머기","淚眼蜥","Larméléon","Memmeon","Sobble","Sobble","Sobble","メッソン","泪眼蜥"
"817","drizzile","ジメレオン","Jimereon","누겔레온","變澀蜥","Arrozard","Phlegleon","Drizzile","Drizzile","Drizzile","ジメレオン","变涩蜥"
"818","inteleon","インテレオン","Intereon","인텔리레온","千面避役","Lézargus","Intelleon","Inteleon","Inteleon","Inteleon","インテレオン","千面避役"
"819","skwovet","ホシガリス","Hoshigarisu","탐리스","貪心栗鼠","Rongourmand","Raffel","Skwovet","Skwovet","Skwovet","ホシガリス","贪心栗鼠"
"820","greedent","ヨクバリス","Yokubarisu","요씽리스","藏飽栗鼠","Rongrigou","Schlaraffel","Greedent","Greedent","Greedent","ヨクバリス","藏饱栗鼠"
"821","rookidee","ココガラ","Kokogara","파라꼬","稚山雀","Minisange","Meikro","Rookidee","Rookidee","Rookidee","ココガラ","稚山雀"
"822","corvisquire","アオガラス","Aogarasu","파크로우","藍鴉","Bleuseille","Kranoviz","Corvisquire","Corvisquire","Corvisquire","アオガラス","蓝鸦"
"823","corviknight","アーマーガア","Armorga","아머까오","鋼鎧鴉","Corvaillus","Krarmor","Corviknight","Corviknight","Corviknight","アーマーガア","钢铠鸦"
"824","blipbug","サッチムシ","Sacchimushi","두루지벌레","索偵蟲","Larvadar","Sensect","Blipbug","Blipbug","Blipbug","サッチムシ","索侦虫"
"825","dottler","レドームシ","Redomushi","레돔벌레","天罩蟲","Coléodôme","Keradar","Dottler","Dottler","Dottler","レドームシ","天罩虫"
"826","orbeetle","イオルブ","Eolb","이올브","以歐路普","Astronelle","Maritellit","Orbeetle","Orbeetle","Orbeetle","イオルブ","以欧路普"
"827","nickit","クスネ","Kusune","훔처우","偷兒狐","Goupilou","Kleptifux","Nickit","Nickit","Nickit","クスネ","狡小狐"
"828","thievul","フォクスライ","Foxly","폭슬라이","狐大盜","Roublenard","Gaunux","Thievul","Thievul","Thievul","フォクスライ","猾大狐"
"829","gossifleur","ヒメンカ","Himenka","꼬모카","幼棉棉","Tournicoton","Cottini","Gossifleur","Gossifleur","Gossifleur","ヒメンカ","幼棉棉"
"830","eldegoss","ワタシラガ","Watashiraga","백솜모카","白蓬蓬","Blancoton","Cottomi","Eldegoss","Eldegoss","Eldegoss","ワタシラガ","白蓬蓬"
"831","wooloo","ウールー","Wooluu","우르","毛辮羊","Moumouton","Wolly","Wooloo","Wooloo","Wooloo","ウールー","毛辫羊"
"832","dubwool","バイウールー","Baiwooluu","배우르","毛毛角羊","Moumouflon","Zwollock","Dubwool","Dubwool","Dubwool","バイウールー","毛毛角羊"
"833","chewtle","カムカメ","Kamukame","깨물부기","咬咬龜","Khélocrok","Kamehaps","Chewtle","Chewtle","Chewtle","カムカメ","咬咬龟"
"834","drednaw","カジリガメ","Kajirigame","갈가부기","暴噬龜","Torgamord","Kamalm","Drednaw","Drednaw","Drednaw","カジリガメ","暴噬龟"
"835","yamper","ワンパチ","Wanpachi","멍파치","來電汪","Voltoutou","Voldi","Yamper","Yamper","Yamper","ワンパチ","来电汪"
"836","boltund","パルスワン","Pulsewan","펄스멍","逐電犬","Fulgudog","Bellektro","Boltund","Boltund","Boltund","パルスワン","逐电犬"
"837","rolycoly","タンドン","Tandon","탄동","小炭仔","Charbi","Klonkett","Rolycoly","Rolycoly","Rolycoly","タンドン","小炭仔"
"838","carkol","トロッゴン","Toroggon","탄차곤","大炭車","Wagomine","Wagong","Carkol","Carkol","Carkol","トロッゴン","大炭车"
"839","coalossal","セキタンザン","Sekitanzan","석탄산","巨炭山","Monthracite","Montecarbo","Coalossal","Coalossal","Coalossal","セキタンザン","巨炭山"
"840","applin","カジッチュ","Kajicchu","과사삭벌레","啃果蟲","Verpom","Knapfel","Applin","Applin","Applin","カジッチュ","啃果虫"
"841","flapple","アップリュー","Appryu","애프룡","蘋裹龍","Pomdrapi","Drapfel","Flapple","Flapple","Flapple","アップリュー","苹裹龙"
"842","appletun","タルップル","Tarupple","단지래플","豐蜜龍","Dratatin","Schlapfel","Appletun","Appletun","Appletun","タルップル","丰蜜龙"
"843","silicobra","スナヘビ","Sunahebi","모래뱀","沙包蛇","Dunaja","Salanga","Silicobra","Silicobra","Silicobra","スナヘビ","沙包蛇"
"844","sandaconda","サダイジャ","Sadaija","사다이사","沙螺蟒","Dunaconda","Sanaconda","Sandaconda","Sandaconda","Sandaconda","サダイジャ","沙螺蟒"
"845","cramorant","ウッウ","Uu","윽우지","古月鳥","Nigosier","Urgl","Cramorant","Cramorant","Cramorant","ウッウ","古月鸟"
"846","arrokuda","サシカマス","Sasikamasu","찌로꼬치","刺梭魚","Embrochet","Pikuda","Arrokuda","Arrokuda","Arrokuda","サシカマス","刺梭鱼"
"847","barraskewda","カマスジョー","Kamasujaw","꼬치조","戽斗尖梭","Hastacuda","Barrakiefa","Barraskewda","Barraskewda","Barraskewda","カマスジョー","戽斗尖梭"
"848","toxel","エレズン","Eleson","일레즌","毒電嬰","Toxizap","Toxel","Toxel","Toxel","Toxel","エレズン","电音婴"
"849","toxtricity","ストリンダー","Strinder","스트린더","顫弦蠑螈","Salarsen","Riffex","Toxtricity","Toxtricity","Toxtricity","ストリンダー","颤弦蝾螈"
"850","sizzlipede","ヤクデ","Yakude","태우지네","燒火蚣","Grillepattes","Thermopod","Sizzlipede","Sizzlipede","Sizzlipede","ヤクデ","烧火蚣"
"851","centiskorch","マルヤクデ","Maruyakude","다태우지네","焚焰蚣","Scolocendre","Infernopod","Centiskorch","Centiskorch","Centiskorch","マルヤクデ","焚焰蚣"
"852","clobbopus","タタッコ","Tatakko","때때무노","拳拳蛸","Poulpaf","Klopptopus","Clobbopus","Clobbopus","Clobbopus","タタッコ","拳拳蛸"
"853","grapploct","オトスパス","Otosupus","케오퍼스","八爪武師","Krakos","Kaocto","Grapploct","Grapploct","Grapploct","オトスパス","八爪武师"
"854","sinistea","ヤバチャ","Yabacha","데인차","來悲茶","Théffroi","Fatalitee","Sinistea","Sinistea","Sinistea","ヤバチャ","来悲茶"
"855","polteageist","ポットデス","Potdeath","포트데스","怖思壺","Polthégeist","Mortipot","Polteageist","Polteageist","Polteageist","ポットデス","怖思壶"
"856","hatenna","ミブリム","Mibrim","몸지브림","迷布莉姆","Bibichut","Brimova","Hatenna","Hatenna","Hatenna","ミブリム","迷布莉姆"
"857","hattrem","テブリム","Tebrim","손지브림","提布莉姆","Chapotus","Brimano","Hattrem","Hattrem","Hattrem","テブリム","提布莉姆"
"858","hatterene","ブリムオン","Brimuon","브리무음","布莉姆溫","Sorcilence","Silembrim","Hatterene","Hatterene","Hatterene","ブリムオン","布莉姆温"
"859","impidimp","ベロバー","Beroba","메롱꿍","搗蛋小妖","Grimalin","Bähmon","Impidimp","Impidimp","Impidimp","ベロバー","捣蛋小妖"
"860","morgrem","ギモー","Gimoh","쏘겨모","詐唬魔","Fourbelin","Pelzebub","Morgrem","Morgrem","Morgrem","ギモー","诈唬魔"
"861","grimmsnarl","オーロンゲ","Ohlonge","오롱털","長毛巨魔","Angoliath","Olangaar","Grimmsnarl","Grimmsnarl","Grimmsnarl","オーロンゲ","长毛巨魔"
"862","obstagoon","タチフサグマ","Tachifusaguma","가로막구리","堵攔熊","Ixon","Barrikadax","Obstagoon","Obstagoon","Obstagoon","タチフサグマ","堵拦熊"
"863","perrserker","ニャイキング","Nyaiking","나이킹","喵頭目","Berserkatt","Mauzinger","Perrserker","Perrserker","Perrserker","ニャイキング","喵头目"
"864","cursola","サニゴーン","Sunigoon","산호르곤","魔靈珊瑚","Corayôme","Gorgasonn","Cursola","Cursola","Cursola","サニゴーン","魔灵珊瑚"
"865","sirfetchd","ネギガナイト","Negigaknight","창파나이트","蔥遊兵","Palarticho","Lauchzelot","Sirfetch’d","Sirfetch’d","Sirfetch’d","ネギガナイト","葱游兵"
"866","mr-rime","バリコオル","Barrikohru","마임꽁꽁","踏冰人偶","M. Glaquette","Pantifrost","Mr. Rime","Mr. Rime","Mr. Rime","バリコオル","踏冰人偶"
"867","runerigus","デスバーン","Deathbarn","데스판","死神板","Tutétékri","Oghnatoll","Runerigus","Runerigus","Runerigus","デスバーン","迭失板"
"868","milcery","マホミル","Mahomil","마빌크","小仙奶","Crèmy","Hokumil","Milcery","Milcery","Milcery","マホミル","小仙奶"
"869","alcremie","マホイップ","Mawhip","마휘핑","霜奶仙","Charmilly","Pokusan","Alcremie","Alcremie","Alcremie","マホイップ","霜奶仙"
"870","falinks","タイレーツ","Tairetsu","대여르","列陣兵","Hexadron","Legios","Falinks","Falinks","Falinks","タイレーツ","列阵兵"
"871","pincurchin","バチンウニ","Bachinuni","찌르성게","啪嚓海膽","Wattapik","Britzigel","Pincurchin","Pincurchin","Pincurchin","バチンウニ","啪嚓海胆"
"872","snom","ユキハミ","Yukihami","누니머기","雪吞蟲","Frissonille","Snomnom","Snom","Snom","Snom","ユキハミ","雪吞虫"
"873","frosmoth","モスノウ","Mothnow","모스노우","雪絨蛾","Beldeneige","Mottineva","Frosmoth","Frosmoth","Frosmoth","モスノウ","雪绒蛾"
"874","stonjourner","イシヘンジン","Ishihengin","돌헨진","巨石丁","Dolman","Humanolith","Stonjourner","Stonjourner","Stonjourner","イシヘンジン","巨石丁"
"875","eiscue","コオリッポ","Korippo","빙큐보","冰砌鵝","Bekaglaçon","Kubuin","Eiscue","Eiscue","Eiscue","コオリッポ","冰砌鹅"
"876","indeedee","イエッサン","Yessan","에써르","愛管侍","Wimessir","Servol","Indeedee","Indeedee","Indeedee","イエッサン","爱管侍"
"877","morpeko","モルペコ","Morpeko","모르페코","莫魯貝可","Morpeko","Morpeko","Morpeko","Morpeko","Morpeko","モルペコ","莫鲁贝可"
"878","cufant","ゾウドウ","Zoudou","끼리동","銅象","Charibari","Kupfanti","Cufant","Cufant","Cufant","ゾウドウ","铜象"
"879","copperajah","ダイオウドウ","Daioudou","대왕끼리동","大王銅象","Pachyradjah","Patinaraja","Copperajah","Copperajah","Copperajah","ダイオウドウ","大王铜象"
"880","dracozolt","パッチラゴン","Patchiragon","파치래곤","雷鳥龍","Galvagon","Lectragon","Dracozolt","Dracozolt","Dracozolt","パッチラゴン","雷鸟龙"
"881","arctozolt","パッチルドン","Patchilldon","파치르돈","雷鳥海獸","Galvagla","Lecryodon","Arctozolt","Arctozolt","Arctozolt","パッチルドン","雷鸟海兽"
"882","dracovish","ウオノラゴン","Uonoragon","어래곤","鰓魚龍","Hydragon","Pescragon","Dracovish","Dracovish","Dracovish","ウオノラゴン","鳃鱼龙"
"883","arctovish","ウオチルドン","Uochilldon","어치르돈","鰓魚海獸","Hydragla","Pescryodon","Arctovish","Arctovish","Arctovish","ウオチルドン","鳃鱼海兽"
"884","duraludon","ジュラルドン","Duraludon","두랄루돈","鋁鋼龍","Duralugon","Duraludon","Duraludon","Duraludon","Duraludon","ジュラルドン","铝钢龙"
"885","dreepy","ドラメシヤ","Dorameshiya","드라꼰","多龍梅西亞","Fantyrm","Grolldra","Dreepy","Dreepy","Dreepy","ドラメシヤ","多龙梅西亚"
"886","drakloak","ドロンチ","Doronch","드래런치","多龍奇","Dispareptil","Phandra","Drakloak","Drakloak","Drakloak","ドロンチ","多龙奇"
"887","dragapult","ドラパルト","Dorapult","드래펄트","多龍巴魯托","Lanssorien","Katapuldra","Dragapult","Dragapult","Dragapult","ドラパルト","多龙巴鲁托"
"888","zacian","ザシアン","Zacian","자시안","蒼響","Zacian","Zacian","Zacian","Zacian","Zacian","ザシアン","苍响"
"889","zamazenta","ザマゼンタ","Zamazenta","자마젠타","藏瑪然特","Zamazenta","Zamazenta","Zamazenta","Zamazenta","Zamazenta","ザマゼンタ","藏玛然特"
"890","eternatus","ムゲンダイナ","Mugendina","무한다이노","無極汰那","Éthernatos","Endynalos","Eternatus","Eternatus","Eternatus","ムゲンダイナ","无极汰那"
"891","kubfu","ダクマ","Dakuma","치고마","熊徒弟","Wushours","Dakuma","Kubfu","Kubfu","Kubfu","ダクマ","熊徒弟"
"892","urshifu","ウーラオス","Wulaosu","우라오스","武道熊師","Shifours","Wulaosu","Urshifu","Urshifu","Urshifu","ウーラオス","武道熊师"
"893","zarude","ザルード","Zarude","자루도","薩戮德","Zarude","Zarude","Zarude","Zarude","Zarude","ザルード","萨戮德"
"894","regieleki","レジエレキ","Regieleki","레지에레키","雷吉艾勒奇","Regieleki","Regieleki","Regieleki","Regieleki","Regieleki","レジエレキ","雷吉艾勒奇"
"895","regidrago","レジドラゴ","Regidorago","레지드래고","雷吉鐸拉戈","Regidrago","Regidrago","Regidrago","Regidrago","Regidrago","レジドラゴ","雷吉铎拉戈"
"896","glastrier","ブリザポス","Blizzapos","블리자포스","雪暴馬","Blizzeval","Polaross","Glastrier","Glastrier","Glastrier","ブリザポス","雪暴马"
"897","spectrier","レイスポス","Wraithpos","레이스포스","靈幽馬","Spectreval","Phantoross","Spectrier","Spectrier","Spectrier","レイスポス","灵幽马"
"898","calyrex","バドレックス","Budrex","버드렉스","蕾冠王","Sylveroy","Coronospa","Calyrex","Calyrex","Calyrex","バドレックス","蕾冠王"
"899","wyrdeer","アヤシシ","Ayashishi","신비록","詭角鹿","Cerbyllin","Damythir","Wyrdeer","Wyrdeer","Wyrdeer","アヤシシ","诡角鹿"
"900","kleavor","バサギリ","Basagiri","사마자르","劈斧螳螂","Hachécateur","Axantor","Kleavor","Kleavor","Kleavor","バサギリ","劈斧螳螂"
"901","ursaluna","ガチグマ","Gachiguma","다투곰","月月熊","Ursaking","Ursaluna","Ursaluna","Ursaluna","Ursaluna","ガチグマ","月月熊"
"902","basculegion","イダイトウ","Idaitou","대쓰여너","幽尾玄魚","Paragruel","Salmagnis","Basculegion","Basculegion","Basculegion","イダイトウ","幽尾玄鱼"
"903","sneasler","オオニューラ","Oonyura","포푸니크","大狃拉","Farfurex","Snieboss","Sneasler","Sneasler","Sneasler","オオニューラ","大狃拉"
"904","overqwil","ハリーマン","Hariman","장침바루","萬針魚","Qwilpik","Myriador","Overqwil","Overqwil","Overqwil","ハリーマン","万针鱼"
"905","enamorus","ラブトロス","Lovetolos","러브로스","眷戀雲","Amovénus","Cupidos","Enamorus","Enamorus","Enamorus","ラブトロス","眷恋云"
"906","sprigatito","ニャオハ","Nyahoja","나오하","新葉喵","Poussacha","Felori","Sprigatito","Sprigatito","Sprigatito","ニャオハ","新叶喵"
"907","floragato","ニャローテ","Nyarote","나로테","蒂蕾喵","Matourgeon","Feliospa","Floragato","Floragato","Floragato","ニャローテ","蒂蕾喵"
"908","meowscarada","マスカーニャ","Masquernya","마스카나","魔幻假面喵","Miascarade","Maskagato","Meowscarada","Meowscarada","Meowscarada","マスカーニャ","魔幻假面喵"
"909","fuecoco","ホゲータ","Hogator","뜨아거","呆火鱷","Chochodile","Krokel","Fuecoco","Fuecoco","Fuecoco","ホゲータ","呆火鳄"
"910","crocalor","アチゲータ","Achigator","악뜨거","炙燙鱷","Crocogril","Lokroko","Crocalor","Crocalor","Crocalor","アチゲータ","炙烫鳄"
